Time,Signal
0,0.180259684146243
2.4636080549757e-15,0.180259684146244
2.46360805497573e-15,0.180259684146244
4.92721610995139e-15,0.180259684146244
4.92721610995145e-15,0.180259684146244
1.31392429598703e-14,0.180259684146243
1.31392429598705e-14,0.180259684146243
0.000185797613303212,0.180273452186905
0.000371595226593285,0.180287217085775
0.00130058329304365,0.180355994471061
0.00594552362529547,0.180698705637513
0.0291702252865546,0.182383112013412
0.14529373359285,0.190106181882873
0.325182308112254,0.199974797316008
0.617689615026095,0.211460002957926
1.04888377717715,0.220597510976267
1.64812240892567,0.223318111743441
2.45284133932668,0.217724262022526
3.45284133932668,0.206233788862578
4.45284133932668,0.195436294918558
5.45284133932668,0.162722558735422
6.45284133932668,0.143765825680293
7.45284133932668,0.143765825680293
8.45284133932668,0.143765825680293
9.45284133932668,0.143765825680293
10.4528413393267,0.156748262892169
11.4528413393267,0.164016214482137
12.4528413393267,0.167142212896116
13.4528413393267,0.168138378303709
14.4528413393267,0.168091359956899
15.4528413393267,0.144875643045812
16.2688818398569,0.143765825680293
17.2688818398569,0.143765825680293
18.2688818398569,0.143765825680293
19.2688818398569,0.143765825680293
20.2688818398569,0.143765825680293
21.2688818398569,0.143765825680293
21.8201393031387,0.173496924448142
22.3713967664204,0.196017806206943
23.1018273499271,0.196801557892456
24.1018273499271,0.189378714165006
25.1018273499271,0.180106095675564
26.1018273499271,0.172226260785354
27.1018273499271,0.166386664727711
28.1018273499271,0.16231586939685
29.1018273499271,0.159530892290365
29.702871946145,0.158289221506881
29.7028719461455,0.158289221506879
